Artist Name,Artist Location,Price
Pooja Gambhir Makeovers,"Trilokpuri, Delhi","15,000"
Pallet and Paint by Rashmi,"Trilokpuri, Delhi","10,000"
Ashu Makeovers,"Trilokpuri, Delhi","12,000"
