Artist Name,Artist Location,Price
Sumedh Makeup Artist,"Powai Iit, Mumbai","8,000"
Makeovers by Mayuri,"Powai Iit, Mumbai","15,000"
Khushbu Makeup,"Powai Iit, Mumbai","10,000"
Muskan Makeover,"Powai Iit, Mumbai","10,000"
