Artist Name,Artist Location,Price
Makeover by Nandhu Charu,"Kondalampatti, Salem","10,000"
Malu Makeover Artist,"Kondalampatti, Salem","5,000"
Asu Makeup,"Kondalampatti, Salem","4,000"
Makeover by K Lakhsmi,"Kondalampatti, Salem","15,000"
Nithya Makeover,"Kondalampatti, Salem","12,000"
Rr Makeover and Mehndi,"Kondalampatti, Salem","25,000"
Priya Makeoverr,"Kondalampatti, Salem","12,000"
