Artist Name,Artist Location,Price
Jyoti Makeovers,"Tilak Nagar, Delhi Ncr","10,000"
Royal Clique The Unisex Salon,"Tilak Nagar, Delhi Ncr","10,000"
The Cut Cube Saloon,"Tilak Nagar, Delhi Ncr","10,000"
Shindi Kaur,"Tilak Nagar, Delhi Ncr","10,000"
Elegant makeup artistry,"Tilak Nagar, Delhi Ncr","15,000"
SG Makeovers,"Tilak Nagar, Delhi Ncr","15,000"
Harpreet Sethi Makeovers,"Tilak Nagar, Delhi Ncr","15,000"
Rhythem Sawhney Makeup Artist,"Tilak Nagar, Delhi Ncr","14,000"
Makeover By Tinazz,"Tilak Nagar, Delhi Ncr","10,000"
Arc Makeover,"Tilak Nagar, Delhi Ncr","20,000"
Ashreet kaur Makeovers,"Tilak Nagar, Delhi Ncr","10,000"
Jeet Makeup Studio,"Tilak Nagar, Delhi Ncr","10,000"
Jasvin Kaur Makeovers,"Tilak Nagar, Delhi Ncr","25,000"
Glitz & Glam by Subhashini,"Tilak Nagar, Delhi Ncr","15,000"
Ladywalk Makeup Studio,"Tilak Nagar, Delhi Ncr","3,000"
Ladywalk Makeup Studio,"Tilak Nagar, Delhi Ncr","15,000"
Love Makeover Mysteries,"Tilak Nagar, Delhi Ncr","15,000"
Petals Makeover,"Tilak Nagar, Delhi Ncr","7,000"
Makeover Ak Simran,"Tilak Nagar, Delhi Ncr","8,000"
Makeovers by Jeevika,"Tilak Nagar, Delhi Ncr","25,000"
Makeover By Aish,"Tilak Nagar, Delhi Ncr","20,000"
Sangeeta Makeover,"Tilak Nagar, Delhi Ncr","15,000"
Nice Beauty Care,"Tilak Nagar, Delhi Ncr","9,000"
Paridhi Makeup Studio,"Tilak Nagar, Delhi Ncr","5,000"
