Artist Name,Artist Location,Price
Beauteous By Amruta,"Mazgaon, Mumbai","7,000"
Glamup by Farah,"Mazgaon, Mumbai","15,000"
Musharrat Makeover,"Mazgaon, Mumbai","15,000"
Sonali Kolte Makeover,"Mazgaon, Mumbai","10,000"
Dolly Suryawanshi Mua,"Mazgaon, Mumbai","10,000"
