Artist Name,Artist Location,Price
Swathy Makeup Studio,"Washermanpet, Chennai","10,000"
Samarsh Makeover Artist,"Washermanpet, Chennai","8,000"
Jayanth Parlour,"Washermanpet, Chennai","10,000"
Naaz Bridal Studio Makeup Artistry,"Washermanpet, Chennai","8,000"
Anugrah Makeover,"Washermanpet, Chennai","8,000"
Sam Makeover Artistry,"Washermanpet, Chennai","6,000"
Joshini Beauty Parlour,"Washermanpet, Chennai","8,000"
Sneha Makeup Artist,"Washermanpet, Chennai","7,000"
Elakkiya Bridal Makeup Artist,"Washermanpet, Chennai","10,000"
Makeup Artist Selva,"Washermanpet, Chennai","5,000"
