Artist Name,Artist Location,Price
Mayuri Patil Makeup Artist,"Kasarvadavali, Mumbai","10,000"
Pooja Patil Makeovers,"Kasarvadavali, Mumbai","12,000"
Asiya Makeovers,"Kasarvadavali, Mumbai","5,000"
Vidyas Beauty Saloon,"Kasarvadavali, Mumbai","8,000"
Minal Bridal Makeover,"Kasarvadavali, Mumbai","8,000"
Apsara Beauty Parlour,"Kasarvadavali, Mumbai","11,000"
Pooja chugh Makeup Artist,"Kasarvadavali, Mumbai","1,500"
Venissa Andrade Beauty,"Kasarvadavali, Mumbai","10,000"
Makeup by Rish,"Kasarvadavali, Mumbai","20,000"
Manaal Ansari Makeup Artist,"Kasarvadavali, Mumbai","12,000"
Sanjivani Makeover,"Kasarvadavali, Mumbai","12,000"
Anshaya Makeover,"Kasarvadavali, Mumbai","7,000"
Makeover by Farida,"Kasarvadavali, Mumbai","10,000"
Kr Makeovers,"Kasarvadavali, Mumbai","10,000"
Soniya Chande Makeup Studio,"Kasarvadavali, Mumbai","7,000"
Hema Makover,"Kasarvadavali, Mumbai","1,500"
Rk Makeover,"Kasarvadavali, Mumbai","25,000"
Sushila Makeover,"Kasarvadavali, Mumbai","10,000"
Tanishka Makeover,"Kasarvadavali, Mumbai","10,000"
Takshika Beauty and Makeup,"Kasarvadavali, Mumbai","20,000"
Nisha Makeover,"Kasarvadavali, Mumbai","15,000"
