Artist Name,Artist Location,Price
Rajani Nair Makeovers,"Whitefield, Bangalore","10,000"
Ruchi Bansal Makeup Artist,"Whitefield, Bangalore","14,000"
Makeup Artist Geetha Kiran,"Whitefield, Bangalore","7,000"
The Lavenders N Pink,"Whitefield, Bangalore","10,000"
Saira The Professional Salon,"Whitefield, Bangalore","12,000"
Glitter N Glam,"Whitefield, Bangalore","10,000"
Sonali Tandon Makeover,"Whitefield, Bangalore","10,000"
Makeover by Yasmeen,"Whitefield, Bangalore","12,000"
Shaista's Glam Life,"Whitefield, Bangalore","10,000"
D Makeup,"Whitefield, Bangalore","8,000"
Makeovers By Dhwani,"Whitefield, Bangalore","7,000"
JB Makeover Artist,"Whitefield, Bangalore","12,000"
Natural Beauty Care,"Whitefield, Bangalore","10,000"
Makeover by Shweta Jain,"Whitefield, Bangalore","10,000"
Makeup by Megha Malhotra,"Whitefield, Bangalore","6,000"
Slashed Sense Makeup Artist,"Whitefield, Bangalore","15,000"
Shabnam Makeup Artist,"Whitefield, Bangalore","5,000"
Hairrevive Studio,"Whitefield, Bangalore","15,000"
Makeup Artistry by Juhi,"Whitefield, Bangalore","10,000"
