Artist Name,Artist Location,Price
Muskan Freelancer Makeup Artist,"Afzal Gunj, Hyderabad","10,000"
Soniya Vyas,"Afzal Gunj, Hyderabad","10,000"
Makeup By Saffah,"Afzal Gunj, Hyderabad","10,000"
Kanya Makeovers,"Afzal Gunj, Hyderabad","3,000"
Orange Makeup Studio,"Afzal Gunj, Hyderabad","8,000"
Makeup by Meenakshi,"Afzal Gunj, Hyderabad","13,000"
Muskaan Beauty Parlour,"Afzal Gunj, Hyderabad","30,000"
Pooja Makeup Artist,"Afzal Gunj, Hyderabad","4,000"
Makeover by Naina,"Afzal Gunj, Hyderabad","12,000"
Ravi Makeover Studios,"Afzal Gunj, Hyderabad","10,000"
Kr Beauty Makeover,"Afzal Gunj, Hyderabad","15,000"
Tayyaba,"Afzal Gunj, Hyderabad","10,000"
Makeover by Priyanka,"Afzal Gunj, Hyderabad","15,000"
Husna Makeovers,"Afzal Gunj, Hyderabad","9,000"
