Artist Name,Artist Location,Price
Makeover Artistry by Minnu,"Palavakkam, Chennai","15,000"
The fashion makeup studio,"Palavakkam, Chennai","10,000"
Rubys Makeup Artist,"Palavakkam, Chennai","5,000"
Nisha Ghouse Celebrity Makeup Artist,"Palavakkam, Chennai","15,000"
Arthi Makeup Art,"Palavakkam, Chennai","8,999"
