Artist Name,Artist Location,Price
Makeover with Bindu Priya,"Boduppal, Hyderabad","7,000"
Vinni Makeup Artistry,"Boduppal, Hyderabad","8,000"
Makeover Artistry By Priya,"Boduppal, Hyderabad","9,000"
Shwetha Blush,"Boduppal, Hyderabad","15,000"
Lakshmi Prasanna Yennam,"Boduppal, Hyderabad","20,000"
Makeover by Sudhathi,"Boduppal, Hyderabad","9,000"
Makeover by Nandini 06,"Boduppal, Hyderabad","10,000"
