Artist Name,Artist Location,Price
Chhavi Kapoor MUA,"Ramesh Nagar, Delhi Ncr","12,000"
Sam Salmani Makeovers,"Ramesh Nagar, Delhi Ncr","7,500"
Richa Ahuja Makeovers,"Ramesh Nagar, Delhi Ncr","15,000"
Makeover by Sonam,"Ramesh Nagar, Delhi Ncr","8,000"
