Artist Name,Artist Location,Price
Shris Makeover Artistry,"Pollachi, Coimbatore","10,000"
IFB Salon Makeovers,"Pollachi, Coimbatore","6,000"
Ennaval Elite Touch,"Pollachi, Coimbatore","10,000"
Parkavi Makeover Artistry,"Pollachi, Coimbatore","10,000"
Anjuman Bhanu Makeup,"Pollachi, Coimbatore","10,000"
Beauty Bling Makeover,"Pollachi, Coimbatore","6,000"
Blush N Brush Makeover,"Pollachi, Coimbatore","6,000"
Feel Cute Beauty Parlour,"Pollachi, Coimbatore","7,000"
Pretty Little Stuff Makeover,"Pollachi, Coimbatore","9,000"
Jayashree Makeup and hair,"Pollachi, Coimbatore","8,000"
