Artist Name,Artist Location,Price
Ritusahni Makeup Artist,"Moti Nagar, Delhi Ncr","12,000"
Artistry by Pinks,"Moti Nagar, Delhi Ncr","20,000"
Rahul Hair Stylist Academy,"Moti Nagar, Delhi Ncr","15,000"
Kanika Make Up Artist,"Moti Nagar, Delhi Ncr","10,000"
Jyoti Makeover,"Moti Nagar, Delhi Ncr","7,000"
Makeup By Mrinalini,"Moti Nagar, Delhi Ncr",On Request
Harmeet Sachdeva Artistry,"Moti Nagar, Delhi Ncr","20,000"
Priya Makeovers Artist,"Moti Nagar, Delhi Ncr","10,000"
Chubby Cheeks,"Moti Nagar, Delhi Ncr","5,000"
