Artist Name,Artist Location,Price
Dream Makeover by Radhika,"Yamuna Vihar, Delhi","15,000"
Sheeza Khan Makeovers,"Yamuna Vihar, Delhi","11,000"
Aarti makeover,"Yamuna Vihar, Delhi","1,000"
Jatin & Himanshu Makeovers,"Yamuna Vihar, Delhi","20,000"
Vish Makeover The Beauty Land,"Yamuna Vihar, Delhi","10,000"
Tamanna Hair and Makeup Artist,"Yamuna Vihar, Delhi","15,000"
Ruby Makeover,"Yamuna Vihar, Delhi","10,000"
Megha Makeovers,"Yamuna Vihar, Delhi","15,000"
Ashish Makeover,"Yamuna Vihar, Delhi","15,000"
Ruby Makeover,"Yamuna Vihar, Delhi","10,000"
