Artist Name,Artist Location,Price
Jyoti Makeovers,"Tilak Nagar, Delhi","10,000"
Royal Clique The Unisex Salon,"Tilak Nagar, Delhi","10,000"
The Cut Cube Saloon,"Tilak Nagar, Delhi","10,000"
Shindi Kaur,"Tilak Nagar, Delhi","10,000"
Elegant makeup artistry,"Tilak Nagar, Delhi","15,000"
SG Makeovers,"Tilak Nagar, Delhi","15,000"
Harpreet Sethi Makeovers,"Tilak Nagar, Delhi","15,000"
Rhythem Sawhney Makeup Artist,"Tilak Nagar, Delhi","14,000"
Makeover By Tinazz,"Tilak Nagar, Delhi","10,000"
Arc Makeover,"Tilak Nagar, Delhi","20,000"
Ashreet kaur Makeovers,"Tilak Nagar, Delhi","10,000"
Jeet Makeup Studio,"Tilak Nagar, Delhi","10,000"
Jasvin Kaur Makeovers,"Tilak Nagar, Delhi","25,000"
Glitz & Glam by Subhashini,"Tilak Nagar, Delhi","15,000"
Ladywalk Makeup Studio,"Tilak Nagar, Delhi","3,000"
Ladywalk Makeup Studio,"Tilak Nagar, Delhi","15,000"
Love Makeover Mysteries,"Tilak Nagar, Delhi","15,000"
Petals Makeover,"Tilak Nagar, Delhi","7,000"
Makeover Ak Simran,"Tilak Nagar, Delhi","8,000"
Makeovers by Jeevika,"Tilak Nagar, Delhi","25,000"
Makeover By Aish,"Tilak Nagar, Delhi","20,000"
Sangeeta Makeover,"Tilak Nagar, Delhi","15,000"
Nice Beauty Care,"Tilak Nagar, Delhi","9,000"
Paridhi Makeup Studio,"Tilak Nagar, Delhi","5,000"
