Artist Name,Artist Location,Price
Bridal Artz,"Mylapore, Chennai","8,000"
aRT Makeup by Rhea Thadani,"Mylapore, Chennai","12,000"
Bondi Princess Makeovers,"Mylapore, Chennai","10,000"
The Mua Beauty Lounge,"Mylapore, Chennai","15,000"
Ultimate Beauty Works,"Mylapore, Chennai","10,000"
Studio D Makeover,"Mylapore, Chennai","15,000"
Kokila Makeover Artist,"Mylapore, Chennai","8,000"
Magizh Beauty Salon,"Mylapore, Chennai","4,000"
Sona Makeover,"Mylapore, Chennai","10,000"
