Artist Name,Artist Location,Price
Maseera Makeup Artist,"Kharghar, Mumbai","5,000"
Pinnacle Beauty,"Kharghar, Mumbai","15,000"
Glam by Revti,"Kharghar, Mumbai","12,000"
Priti Singh Makeup Artist,"Kharghar, Mumbai","20,000"
Cuts Dos Salon,"Kharghar, Mumbai","7,000"
Jinny Kay MUA,"Kharghar, Mumbai","8,000"
Riddhi Siddhi Studio,"Kharghar, Mumbai","6,500"
Dishas Beauty Salon Academy,"Kharghar, Mumbai","5,000"
Memorable Bridal Studio,"Kharghar, Mumbai","9,000"
Vanita Pisal Makeup Artist,"Kharghar, Mumbai","5,000"
Amisha Bhoir Makeover,"Kharghar, Mumbai","6,000"
Supriya Kokare Makeover,"Kharghar, Mumbai","20,000"
