Artist Name,Artist Location,Price
Make U Up Makeup Studio & Academy,"Connaught Place, Delhi Ncr","8,500"
Ishika Gulia Mua,"Connaught Place, Delhi Ncr","12,500"
Lata Makeovers,"Connaught Place, Delhi Ncr","7,000"
