Artist Name,Artist Location,Price
The Style Planner,"Bibwewadi, Pune","24,000"
Bhakti Lokre Makeup Artist,"Bibwewadi, Pune","6,000"
Rekha Ubhe Makeup Artist,"Bibwewadi, Pune","15,000"
Shrushti The Complete Makeover,"Bibwewadi, Pune","10,000"
Meera Beauty Parlour,"Bibwewadi, Pune","12,000"
