Artist Name,Artist Location,Price
Lotus Beauty Care,"Kumbalangi, Kochi","15,000"
Vaiga Makeover,"Kumbalangi, Kochi","25,000"
Makeover by Sabeena,"Kumbalangi, Kochi","15,000"
