Artist Name,Artist Location,Price
Makeup by Dimple Mehra,"Kalkaji, Delhi","19,999"
Forever Glam By Prisha,"Kalkaji, Delhi","18,000"
Makeup By Preeti Rawal,"Kalkaji, Delhi","10,000"
Nikita Gaur Makeovers,"Kalkaji, Delhi","20,000"
SAMAIRA SANDHU MAKEUP,"Kalkaji, Delhi","20,000"
Poonam Chanrabhan Makeovers,"Kalkaji, Delhi","11,000"
Makeup Mantra by Pooja Paliwal,"Kalkaji, Delhi","15,000"
Instinct Unisex Salon,"Kalkaji, Delhi","8,000"
Makeover By Shweta Kapoor Bhola,"Kalkaji, Delhi","30,000"
Jot Makeovers,"Kalkaji, Delhi","15,000"
Makeovers by Kanika & Manika,"Kalkaji, Delhi","15,000"
Makeup By Mehak,"Kalkaji, Delhi","12,000"
Facestories by Kikka,"Kalkaji, Delhi","20,000"
Makeovers by Noor,"Kalkaji, Delhi","15,000"
"Sia Makeovers, Hair & MakeUp Studio","Kalkaji, Delhi","13,999"
SNS Unisex Salon,"Kalkaji, Delhi","8,000"
Zara Makeover,"Kalkaji, Delhi","15,000"
Sonakshi Makeover,"Kalkaji, Delhi","20,000"
Blushers by Piyusha,"Kalkaji, Delhi","10,000"
Versatile Studio,"Kalkaji, Delhi","15,000"
Pooja Mishra Makeup Artist,"Kalkaji, Delhi","6,000"
La Pearls Unisex Salon,"Kalkaji, Delhi","15,000"
Makeupbysangeetasehrawat,"Kalkaji, Delhi","22,000"
