Artist Name,Artist Location,Price
Makeup Cult Sushma,"Banjara Hills, Hyderabad","10,000"
Immi school of makeup,"Banjara Hills, Hyderabad","15,000"
Deepika Rathi Makeup Artistry,"Banjara Hills, Hyderabad","12,000"
Makeovers By Rajani Binani,"Banjara Hills, Hyderabad","8,500"
Makeup By Zoha Khan,"Banjara Hills, Hyderabad","12,000"
Jessica's Makeup and Hair,"Banjara Hills, Hyderabad","12,000"
Makeup by Aza,"Banjara Hills, Hyderabad","25,000"
Sandy Makeup Artist,"Banjara Hills, Hyderabad","45,000"
Make-up by Aliya Almahmoud,"Banjara Hills, Hyderabad","15,000"
Sara Makeup Studio,"Banjara Hills, Hyderabad","18,500"
Sr Makeovers,"Banjara Hills, Hyderabad","8,000"
Makeup By Maliha,"Banjara Hills, Hyderabad","15,000"
Dream Girls Beauty Parlour,"Banjara Hills, Hyderabad","15,000"
Hair Talk Salon,"Banjara Hills, Hyderabad","10,000"
Amore Hair N Beauty Salon,"Banjara Hills, Hyderabad","15,000"
Makeup By Pooja,"Banjara Hills, Hyderabad","10,000"
Glamour by Saisha,"Banjara Hills, Hyderabad","8,000"
Beauty nd Stylez,"Banjara Hills, Hyderabad","7,000"
Sundar Raj Makeup Artist,"Banjara Hills, Hyderabad","10,000"
9Makeup Studio,"Banjara Hills, Hyderabad","10,000"
Kavitha Makeover,"Banjara Hills, Hyderabad","10,000"
Bushra Lokeman Makeover,"Banjara Hills, Hyderabad","3,000"
Makeup Artist Nisha Lahoti,"Banjara Hills, Hyderabad","10,000"
Makeup By Farheen Hussain,"Banjara Hills, Hyderabad","10,500"
