Artist Name,Artist Location,Price
Poonam Rawat Best Makeup Artist in Delhi,"Vasant Kunj, Delhi Ncr","15,000"
The Madmakeup Lady,"Vasant Kunj, Delhi Ncr","15,000"
Poonam Sharma Gosain Makeovers,"Vasant Kunj, Delhi Ncr","20,000"
Preference Beauty Salon,"Vasant Kunj, Delhi Ncr","15,000"
Nix Malik Makeup Artist,"Vasant Kunj, Delhi Ncr","25,000"
Ehk Makeup Studio And Academy,"Vasant Kunj, Delhi Ncr","3,000"
Rekha Verma Makeup Studio and Academy,"Vasant Kunj, Delhi Ncr","10,000"
Poonam Pal Makeup,"Vasant Kunj, Delhi Ncr","8,000"
Shilpi Tripathi MUA,"Vasant Kunj, Delhi Ncr","12,000"
Beauty Bliss by Shambhavi,"Vasant Kunj, Delhi Ncr","8,000"
Sakshi Singh Makeover,"Vasant Kunj, Delhi Ncr","7,000"
