Artist Name,Artist Location,Price
Lithu Makeup Artist,"Avadi, Chennai","8,999"
Praveena Makeover Artistry,"Avadi, Chennai","12,000"
Revs Makeover,"Avadi, Chennai","15,000"
Deerka's Palette,"Avadi, Chennai","15,000"
Unique Makeover Artistry,"Avadi, Chennai","12,000"
Mahek Makeup Mantra,"Avadi, Chennai","15,000"
Kavi Makeup Artist,"Avadi, Chennai","15,000"
Di Di Makeup Artist,"Avadi, Chennai","20,000"
Jansi Makeover Artistry,"Avadi, Chennai","10,000"
Glitters MUA,"Avadi, Chennai","9,000"
VVA Bridal Studio,"Avadi, Chennai","10,000"
Dazzle & Spectacular Bride's,"Avadi, Chennai","10,000"
Shine Beauty,"Avadi, Chennai","8,000"
Thatchu Makeover,"Avadi, Chennai","5,000"
Studio 18 Women Salon,"Avadi, Chennai","7,000"
Relooking Artistry,"Avadi, Chennai","8,000"
Cinemac Makeup Artist,"Avadi, Chennai","10,000"
New Leaves Beauty Boutique,"Avadi, Chennai","3,999"
Rahiela Makeup Artist,"Avadi, Chennai","15,000"
Selva Makeup Artist,"Avadi, Chennai","8,000"
Aara Makeover,"Avadi, Chennai","7,000"
Sai Beauty Services,"Avadi, Chennai","5,000"
Nethra Beauty Makeover,"Avadi, Chennai","10,000"
Lifestyle Modulator,"Avadi, Chennai","15,000"
