Artist Name,Artist Location,Price
Mallika's Salon,"Kalyan, Mumbai","15,000"
Pari Makeover,"Kalyan, Mumbai","8,000"
Bijal Chauhan Makeover,"Kalyan, Mumbai","18,000"
Makeup Artist Kiran Tejwani,"Kalyan, Mumbai","25,000"
Sheetal's Beauty Care Spa Salon and Makeup Studio,"Kalyan, Mumbai","5,000"
Kavya's Salon Spa and Academy,"Kalyan, Mumbai","15,000"
Asfiya Khan,"Kalyan, Mumbai","12,000"
Vishakha Makeup Artist,"Kalyan, Mumbai","9,000"
Awesome Salon,"Kalyan, Mumbai","7,000"
Rashmi Makeover,"Kalyan, Mumbai","15,000"
Glam By Arzoo,"Kalyan, Mumbai","12,000"
Bhavana's Bridal Studio,"Kalyan, Mumbai","15,000"
Teena Suberia,"Kalyan, Mumbai","7,499"
Makeup by Pratiksha Jain,"Kalyan, Mumbai","10,000"
Pratibha Makeup Artist,"Kalyan, Mumbai","5,000"
Makeup & Hair by Nilima,"Kalyan, Mumbai","15,000"
Dhana's Beauty Salon,"Kalyan, Mumbai","8,000"
Glamup with Kainat,"Kalyan, Mumbai","8,000"
Kajal Makeup and Hair Artist,"Kalyan, Mumbai","12,000"
Lucky beauty salon,"Kalyan, Mumbai","8,000"
Makeover by Akshada,"Kalyan, Mumbai","5,000"
Fashion with fatema,"Kalyan, Mumbai","1,000"
Magic Makeover by Poo,"Kalyan, Mumbai","10,000"
Nikita's Makeover,"Kalyan, Mumbai","20,000"
