Artist Name,Artist Location,Price
Krubha Makeover,"Bangalore, Bangalore","8,999"
Makeover By Arpitha Chethan,"Bangalore, Bangalore","7,000"
Divya Singh Makeover,"Bangalore, Bangalore","15,000"
Shanthimakeovers,"Bangalore, Bangalore","7,500"
Facesculptures By Shweta,"Bangalore, Bangalore","25,000"
Sri Radha Makeup Academy,"Bangalore, Bangalore","6,999"
Shashi Jagadish Makeovers,"Bangalore, Bangalore","9,000"
Queenz Makeover,"Bangalore, Bangalore","10,000"
Shruthi Makeover,"Bangalore, Bangalore","8,000"
Makeover With Sandhya Nagaraj,"Bangalore, Bangalore","12,000"
Strokes & Strands by Pinky,"Bangalore, Bangalore","15,000"
Glow-up Beauty,"Bangalore, Bangalore","12,000"
Classy Bliss Makeover,"Bangalore, Bangalore","15,000"
Allured by Vrushali Behl,"Bangalore, Bangalore","10,000"
Ambika Nair,"Bangalore, Bangalore","11,000"
Straight Studio,"Bangalore, Bangalore","10,000"
Glamlife Makeup Artist,"Bangalore, Bangalore","10,000"
Makeover by Sumithaa,"Bangalore, Bangalore","10,000"
Aarti Makeover,"Bangalore, Bangalore","8,000"
AZRA MAKEOVERS BANGALORE (MAKEUP AND MEHENDI),"Bangalore, Bangalore","10,000"
Shine Of Grace By Zeba,"Bangalore, Bangalore","5,000"
N S Makeovers,"Bangalore, Bangalore","10,000"
Jacqueline Ward Artistry,"Bangalore, Bangalore","12,500"
Zaiba Taureen makeup artist,"Bangalore, Bangalore","9,500"
