Artist Name,Artist Location,Price
Karpagam Makeover Artistry,"Padappai, Chennai","8,500"
Splash Makeup Studio Academy,"Padappai, Chennai","12,000"
Shara Beauty Spot,"Padappai, Chennai","6,999"
