Artist Name,Artist Location,Price
Bridal Arts,"Rt Nagar, Bangalore","10,000"
Lush by HS,"Rt Nagar, Bangalore","12,000"
Glow Up,"Rt Nagar, Bangalore","7,000"
Nida Artistry,"Rt Nagar, Bangalore","9,000"
Thy Soul Salon,"Rt Nagar, Bangalore","15,000"
Glamera by Payal Jain,"Rt Nagar, Bangalore","15,000"
Makeup Artist Shehnai,"Rt Nagar, Bangalore","5,000"
Makeup by Smita,"Rt Nagar, Bangalore","8,000"
