Artist Name,Artist Location,Price
Lashes And Curls By Priya,"Shahdara, Delhi Ncr","20,000"
Makeup by Muskan Kapoor,"Shahdara, Delhi Ncr","24,000"
Shalu Makeover,"Shahdara, Delhi Ncr","18,000"
Shreya beauty parlour and makeup studio,"Shahdara, Delhi Ncr","5,000"
Makeup by Kriti,"Shahdara, Delhi Ncr","8,000"
Asmi Makeup Studio,"Shahdara, Delhi Ncr","45,000"
Shringar Makeover,"Shahdara, Delhi Ncr","8,000"
Frown Fantasy by Simran Bhatt,"Shahdara, Delhi Ncr","35,000"
Bridal Urvashi Makeovers,"Shahdara, Delhi Ncr","2,000"
Makeup Artistry by Preeti,"Shahdara, Delhi Ncr","10,000"
Kavita Makeover,"Shahdara, Delhi Ncr","25,000"
MAKEUP STORIES BY SANDDHYA,"Shahdara, Delhi Ncr","12,000"
Geeta Verma Makeovers,"Shahdara, Delhi Ncr","15,000"
Makeup Artist Neelam,"Shahdara, Delhi Ncr","8,000"
Anshu Rajput Makeovers,"Shahdara, Delhi Ncr","10,000"
Lavish Beauties by Gonika,"Shahdara, Delhi Ncr","8,000"
shalumakeovers,"Shahdara, Delhi Ncr","20,000"
Rakhi Kashyap Makeup Artist,"Shahdara, Delhi Ncr","8,000"
Glam Makeup Artist Riya,"Shahdara, Delhi Ncr","5,000"
Gorgeous Makeover,"Shahdara, Delhi Ncr","15,000"
Makeup Strokes By Sonia Sachdeva,"Shahdara, Delhi Ncr","7,000"
Blush & Brush by Rani,"Shahdara, Delhi Ncr","10,000"
Divya Sharma Mua,"Shahdara, Delhi Ncr","25,000"
Makeover by Mamta,"Shahdara, Delhi Ncr","15,000"
