Artist Name,Artist Location,Price
Shagufta Makeup Artist,"Mumbra, Mumbai","8,000"
Makeover by Rimsha,"Mumbra, Mumbai","12,000"
Fathima The Home Salon,"Mumbra, Mumbai","17,000"
Tahsin Makeovers,"Mumbra, Mumbai","10,000"
