Artist Name,Artist Location,Price
Sonia Sharma Makeup Artist,"Nawada, Delhi Ncr","15,000"
Sadaf Makeupartistry,"Nawada, Delhi Ncr","10,000"
The Bham salon,"Nawada, Delhi Ncr","15,000"
Elina Beauty Zone,"Nawada, Delhi Ncr","12,000"
Kanishka Artistry,"Nawada, Delhi Ncr","15,000"
Payal Makeover,"Nawada, Delhi Ncr","10,000"
