Artist Name,Artist Location,Price
Makeover Stories By Preet,"Pushp Vihar, Delhi","15,000"
Vani Makeovers by Lakme,"Pushp Vihar, Delhi","15,000"
Makeup by Priyanka Arora,"Pushp Vihar, Delhi","15,000"
