Artist Name,Artist Location,Price
Revati Makeup N Hairs,"Baner Road, Pune","10,000"
Makeup By Bhoomi,"Baner Road, Pune","10,000"
Mayuri Makeover Artist,"Baner Road, Pune","10,000"
Makeover by Nileema Soanii,"Baner Road, Pune","8,000"
