Artist Name,Artist Location,Price
Beauty Passion Makeup Studio,"Secunderabad, Hyderabad","3,500"
NAMRATA MAKEUP ARTISTRY,"Secunderabad, Hyderabad","18,000"
Blend it like Sana,"Secunderabad, Hyderabad","17,000"
Makeup By Sakera,"Secunderabad, Hyderabad","7,550"
Kushbu Makeover,"Secunderabad, Hyderabad","15,000"
Yashi Beauty Parlour,"Secunderabad, Hyderabad","10,000"
Makeup by Neha-25,"Secunderabad, Hyderabad","5,500"
Manik’s Salon,"Secunderabad, Hyderabad","20,000"
Princy Make-Up Artist,"Secunderabad, Hyderabad","15,000"
Anmakeovers,"Secunderabad, Hyderabad","3,000"
Beauty Crush,"Secunderabad, Hyderabad","10,000"
Nandhini Makeup Artist,"Secunderabad, Hyderabad","15,000"
We The Family Salon,"Secunderabad, Hyderabad","10,000"
Mamtha Reddy Makeup Artist,"Secunderabad, Hyderabad","6,000"
Swapna Beauty Makeup Artist,"Secunderabad, Hyderabad","20,000"
Dulhan Makeover,"Secunderabad, Hyderabad","7,000"
Parvathi Makeup Artist,"Secunderabad, Hyderabad","10,000"
