Artist Name,Artist Location,Price
Charms Salon,"Vivek Vihar, Delhi","10,000"
Parivartan - The Beauty Expert,"Vivek Vihar, Delhi","10,000"
Alkaa Makeup Studio,"Vivek Vihar, Delhi","1,000"
Refleqtion Makeovers,"Vivek Vihar, Delhi","15,000"
Rajni kapoor Makeovers,"Vivek Vihar, Delhi","15,000"
Makeup by Pallavi Kapoor,"Vivek Vihar, Delhi","10,000"
The Yovika Salon,"Vivek Vihar, Delhi","15,000"
