Artist Name,Artist Location,Price
Makeup by Arpita Das,"Garia, Kolkata","8,000"
Sulagna's Makeup Artistry,"Garia, Kolkata","8,000"
Nabanita's Makeup Artistry,"Garia, Kolkata","10,000"
