Artist Name,Artist Location,Price
Makeovers by Priyanca,"Mahadevapura, Bangalore","15,000"
Makeover by Sumaruchitha,"Mahadevapura, Bangalore","25,000"
Bridal braids,"Mahadevapura, Bangalore","12,000"
Makeover by Sindhu Shree,"Mahadevapura, Bangalore","15,000"
Makeover by Veena Shetty,"Mahadevapura, Bangalore","8,000"
