Artist Name,Artist Location,Price
Ronita Chandran - Makeup and Hair,"Vikhroli, Mumbai","12,000"
Love Me Some Makeover by Afreen Khan,"Vikhroli, Mumbai","5,000"
Ankita Makeup Artist,"Vikhroli, Mumbai","20,000"
