Artist Name,Artist Location,Price
Makeup by Neyha Verma,"Aundh, Pune","20,000"
JM Makeovers,"Aundh, Pune","15,000"
Neutron Hair & Beauty Lounge,"Aundh, Pune","15,000"
Pritiauti Makeup Artist,"Aundh, Pune","7,000"
The N Label,"Aundh, Pune","5,000"
Makeovers by Mannat,"Aundh, Pune","15,000"
Sarika Makeup Artist,"Aundh, Pune","14,000"
Rubina Makeover,"Aundh, Pune","10,000"
Yogita Makeover,"Aundh, Pune","4,000"
Nikita Makeovers,"Aundh, Pune","18,000"
M.D. Makeovers,"Aundh, Pune","10,000"
Rajeshri Bidwai Makeover Studio,"Aundh, Pune","5,000"
Chandarani Swami Makeup Artist,"Aundh, Pune","10,000"
Pooja Makeover,"Aundh, Pune","7,000"
Roopa Shetty Makeup Artist,"Aundh, Pune","10,000"
Punam Makeover,"Aundh, Pune","10,000"
Makeup by Vaishnavi Patil,"Aundh, Pune","15,000"
The Glamsoul Makeupartist,"Aundh, Pune","15,000"
Sapna Makeup Studio,"Aundh, Pune","10,000"
Swarupas Makeover,"Aundh, Pune","10,000"
Komal Makeup Artist,"Aundh, Pune","15,000"
Shrutiz Makeover,"Aundh, Pune","15,000"
Prachilate Makeup Artist,"Aundh, Pune","8,000"
Butterfly Salon And Academy,"Aundh, Pune","12,000"
