Artist Name,Artist Location,Price
Lovely by Makeup Artist,"Alaknanda, Delhi Ncr","14,000"
Nandani Beauty Parlour,"Alaknanda, Delhi Ncr","10,000"
Roshni Makeover Studio,"Alaknanda, Delhi Ncr","10,000"
Shruti Makeup Artist Official,"Alaknanda, Delhi Ncr","20,000"
Makeovers By Sushmita,"Alaknanda, Delhi Ncr","15,000"
New Look Makeovers,"Alaknanda, Delhi Ncr","10,000"
Ishika Makeup Artist,"Alaknanda, Delhi Ncr","8,000"
Neha Makeovers,"Alaknanda, Delhi Ncr","16,000"
Beauty and Blush by Nehamittal,"Alaknanda, Delhi Ncr","10,000"
Nikita Beauty Room,"Alaknanda, Delhi Ncr","15,000"
Makeovers By Fatima,"Alaknanda, Delhi Ncr","8,000"
Soniya Makeup Artist,"Alaknanda, Delhi Ncr","10,000"
The Perfect Makeover,"Alaknanda, Delhi Ncr","10,000"
Veena Makeup Artist,"Alaknanda, Delhi Ncr","10,000"
Miss Magic,"Alaknanda, Delhi Ncr","8,000"
Makeover by GP,"Alaknanda, Delhi Ncr","10,000"
AS Beauty,"Alaknanda, Delhi Ncr","25,000"
Shweta Gehlot Makeup Studio,"Alaknanda, Delhi Ncr","15,000"
Glamup By Aisha,"Alaknanda, Delhi Ncr","10,000"
