Artist Name,Artist Location,Price
Makeup By Malika Talwar,"Pitampura, Delhi Ncr","18,000"
Makeup By Aarti Makkar,"Pitampura, Delhi Ncr","20,000"
Makeup Artist Ambika,"Pitampura, Delhi Ncr","18,000"
Ishika Garg Makeovers,"Pitampura, Delhi Ncr","18,000"
Makeup by Meenakshi Dhamija,"Pitampura, Delhi Ncr","15,000"
Recreators by Arzoo,"Pitampura, Delhi Ncr","15,000"
Vini Kharbanda,"Pitampura, Delhi Ncr","20,000"
Mohini Makeup,"Pitampura, Delhi Ncr","4,999"
Mua Priya Saraf,"Pitampura, Delhi Ncr","11,000"
Niti Makeovers,"Pitampura, Delhi Ncr","15,000"
Nikita Goswami Makeovers,"Pitampura, Delhi Ncr","20,000"
Sparkle Beauty Studio,"Pitampura, Delhi Ncr","7,000"
Prive Salon,"Pitampura, Delhi Ncr","2,500"
Rose Buds Makeup Studio,"Pitampura, Delhi Ncr","15,000"
Bliss Fashion Studio,"Pitampura, Delhi Ncr","10,000"
Fab Face by Falak,"Pitampura, Delhi Ncr","20,000"
S K Makeovers,"Pitampura, Delhi Ncr","11,000"
Archana Makeovers,"Pitampura, Delhi Ncr","15,000"
Glam By Pooja,"Pitampura, Delhi Ncr","11,000"
Makeoveers by Ritikaa,"Pitampura, Delhi Ncr","7,000"
Glam Studio Pitampur,"Pitampura, Delhi Ncr","25,000"
Natural Beauty and Makeup Studio,"Pitampura, Delhi Ncr","7,000"
MakeoversbyShivani,"Pitampura, Delhi Ncr","10,000"
Angel Makeover Academy,"Pitampura, Delhi Ncr","19,000"
