Artist Name,Artist Location,Price
Pawardiksha Professional Mekaup Artist,"Kalwa, Mumbai","15,000"
Swapnali Makeup Artist,"Kalwa, Mumbai","12,000"
Maria Mulla,"Kalwa, Mumbai","7,000"
Makeup by Sakshi,"Kalwa, Mumbai","10,000"
Makeup By Jaanvij,"Kalwa, Mumbai","15,000"
