Artist Name,Artist Location,Price
Hair Affair Professional salon- Pune,"Kalewadi, Pune","9,000"
Sunita Anand Makeover,"Kalewadi, Pune","8,000"
Makeup Artist Harshada Sawant,"Kalewadi, Pune","7,000"
Seema Ghogare Makeup Artist,"Kalewadi, Pune","5,000"
Ruchika Sukhija Mua,"Kalewadi, Pune","2,500"
Savi Makeovers,"Kalewadi, Pune","8,000"
Kirti Gaikwad Makeover,"Kalewadi, Pune","10,000"
Yogeshwari Avasare Makeover,"Kalewadi, Pune","8,000"
Makeup By Pallavi,"Kalewadi, Pune","10,000"
Sneha Makeup Artist,"Kalewadi, Pune","10,000"
Hema Makeup Studio,"Kalewadi, Pune","5,000"
Rajshri Makeupartist,"Kalewadi, Pune","7,000"
LM Makeup Artist,"Kalewadi, Pune","8,000"
Deepalishinde Makeup Artist,"Kalewadi, Pune","8,000"
Ashus Makeover,"Kalewadi, Pune","5,000"
Supriya Makeover,"Kalewadi, Pune","15,000"
Sweety Makeover,"Kalewadi, Pune","8,000"
Pooja Shelar Makeovers,"Kalewadi, Pune","5,000"
