Artist Name,Artist Location,Price
Mayuree Makeovers,"Bori Aindi, Pune","10,000"
Rutuja Makeovers,"Bori Aindi, Pune","12,000"
Nutan Ghule Makeup Artist,"Bori Aindi, Pune","15,000"
Sonali Lahane Makeup Artist,"Bori Aindi, Pune","15,000"
Arnika Makeup Artist Studio,"Bori Aindi, Pune","10,000"
Shobha Kolpe Makeup Artist,"Bori Aindi, Pune","11,000"
Meera Tamhane Makeup Artist,"Bori Aindi, Pune","15,000"
Akshu's Makeover,"Bori Aindi, Pune","15,000"
Tanishqua Makeover Studio,"Bori Aindi, Pune","15,000"
Pratiksha Makeover,"Bori Aindi, Pune","15,000"
