Artist Name,Artist Location,Price
Makeover By Simran Khan,"Ballygunge, Kolkata","12,000"
Tres and Beauxy,"Ballygunge, Kolkata","12,000"
Sita Raman Makeover,"Ballygunge, Kolkata","10,000"
Hena Makeup Studio,"Ballygunge, Kolkata","7,000"
Disha Ghosh Makeup Artist,"Ballygunge, Kolkata","10,000"
Sakshi Dodrajka Artistry,"Ballygunge, Kolkata","8,000"
