Artist Name,Artist Location,Price
Payal Makeovers,"Karol Bagh, Delhi Ncr","14,000"
Neha Devgan Makeovers,"Karol Bagh, Delhi Ncr","20,000"
Varshak,"Karol Bagh, Delhi Ncr","19,000"
Maneesha~Makeup Artist,"Karol Bagh, Delhi Ncr","15,000"
Beauty Fly,"Karol Bagh, Delhi Ncr","9,999"
Dollup ladies by simer seth,"Karol Bagh, Delhi Ncr","10,000"
Makeup By Sanya Sethi,"Karol Bagh, Delhi Ncr","18,500"
V.M Makeovers,"Karol Bagh, Delhi Ncr","8,500"
MAKEUP BY SIMRAN,"Karol Bagh, Delhi Ncr","25,000"
Looks Unisex Salon,"Karol Bagh, Delhi Ncr","20,000"
Pinky Makeover,"Karol Bagh, Delhi Ncr","12,000"
Latabarolia Makeover,"Karol Bagh, Delhi Ncr","12,000"
The salon by saksh-e,"Karol Bagh, Delhi Ncr","15,000"
Deep Makeup Artist,"Karol Bagh, Delhi Ncr","10,000"
Komal Beauty Shala,"Karol Bagh, Delhi Ncr","1,500"
Anjali Makeup Studio,"Karol Bagh, Delhi Ncr","20,000"
Seema Naagar Beauty,"Karol Bagh, Delhi Ncr","10,000"
Prachi Makeovers,"Karol Bagh, Delhi Ncr","10,000"
Seema Sharma Makeup,"Karol Bagh, Delhi Ncr","10,000"
Ritu Makeup Artist,"Karol Bagh, Delhi Ncr","10,000"
Makeup by Alisha Joshi,"Karol Bagh, Delhi Ncr","18,000"
Kanchan Makeup artistry,"Karol Bagh, Delhi Ncr","7,000"
Tan Bourine,"Karol Bagh, Delhi Ncr","45,000"
Al Habib Unisex Salon,"Karol Bagh, Delhi Ncr","3,500"
