Artist Name,Artist Location,Price
Glamorous Makeup Studio,"Worli, Mumbai","15,000"
Glam On,"Worli, Mumbai","12,000"
Anigha Jain Makeup and Hair,"Worli, Mumbai","15,000"
Pretty Blends by Rajani,"Worli, Mumbai","15,000"
Rashmi Makeover,"Worli, Mumbai","25,000"
Asmita Chavan Makeup Artist,"Worli, Mumbai","10,000"
Bridal World,"Worli, Mumbai","5,000"
Wow Salon,"Worli, Mumbai","6,000"
Haya Makeovers,"Worli, Mumbai","5,000"
Shalini Swapnilkat Makeovers,"Worli, Mumbai","15,000"
Jyoti Makeover,"Worli, Mumbai","10,000"
Mahi Makeup Studio,"Worli, Mumbai","7,000"
Shravani Makeover,"Worli, Mumbai","20,000"
Rekhasaroj Makeover,"Worli, Mumbai","10,000"
Pratiksha Kamble Makeup Artist,"Worli, Mumbai","8,000"
Mruna Makeover,"Worli, Mumbai","14,000"
Shweta Rahul Makeovers,"Worli, Mumbai","8,000"
