Artist Name,Artist Location,Price
MK Makeup Artist,"Dhayari, Pune","25,000"
Vedika Beauty Salon and Makeup Studio,"Dhayari, Pune","5,000"
Shilpa Deorukhakar Makeup,"Dhayari, Pune","7,000"
Makeup by PallaviNivangune,"Dhayari, Pune","5,000"
Manisha’s Makeover,"Dhayari, Pune","12,000"
Dipika Makeup Artist,"Dhayari, Pune","15,000"
Makeover by Leesha,"Dhayari, Pune","6,000"
Meraki Makeup Artists,"Dhayari, Pune","5,000"
Shweta Makeup Artist,"Dhayari, Pune","15,000"
Shilpa Zanje Makeup Artist,"Dhayari, Pune","10,000"
Kajal Patil Makeover,"Dhayari, Pune","12,000"
Makeup Artist Vaishnavi Gaikwad,"Dhayari, Pune","7,000"
Aishwarya Sakhare Khade,"Dhayari, Pune","15,000"
Priyanka Tupe Official,"Dhayari, Pune","7,000"
A Makeup Story by Gautami Peddi,"Dhayari, Pune","8,000"
Pavitra Makeup Artist,"Dhayari, Pune","8,000"
Makeup Artist Komal,"Dhayari, Pune","5,000"
Vaibhavi Mate Makeup Artist,"Dhayari, Pune","10,000"
Sanika Makeovers,"Dhayari, Pune","7,500"
Vaishali Jagtap Makeovers,"Dhayari, Pune","10,000"
Manjushree Thakar Makeup Artist,"Dhayari, Pune","10,000"
Pooja Makeover,"Dhayari, Pune","15,000"
Aarti Kadam Makeup,"Dhayari, Pune","10,000"
Makeup Artist Gauri Kank,"Dhayari, Pune","7,000"
