Artist Name,Artist Location,Price
Shanthi's Makeover,"Adyar, Chennai","10,000"
Vg’s Makeup n Hair,"Adyar, Chennai","10,000"
IGlowMakeoverz,"Adyar, Chennai","13,000"
Laavi’s Makeover,"Adyar, Chennai","10,000"
Brush & Shades,"Adyar, Chennai","10,000"
B'Dazzle Makeovers,"Adyar, Chennai","20,000"
Renu Makeover,"Adyar, Chennai","6,000"
ELOXIE Bridal Makeup & Hairstyle,"Adyar, Chennai","15,000"
Kavi Makeup Artist,"Adyar, Chennai","15,000"
Sindhum Makeup Artist,"Adyar, Chennai","10,000"
Lakshmi Makeup Artist,"Adyar, Chennai","12,000"
Vithiyamythili Makeup Artist,"Adyar, Chennai","5,000"
