Artist Name,Artist Location,Price
Ujjwal Makeovers,"Sagarpur, Delhi Ncr","10,000"
Queens Makeover By Simran,"Sagarpur, Delhi Ncr","1,000"
Sweta Makeovers,"Sagarpur, Delhi Ncr","10,000"
Rupal Makeup Artist,"Sagarpur, Delhi Ncr","10,000"
