Artist Name,Artist Location,Price
Makeover by Madhus,"Jalahalli, Bangalore","10,000"
Glamour Glow,"Jalahalli, Bangalore","10,000"
Glam Glow Makeup,"Jalahalli, Bangalore","6,000"
Makeover By Pavithrasrinath,"Jalahalli, Bangalore","10,000"
Priya Bridal Makeupartist,"Jalahalli, Bangalore","10,000"
Veena Makeover,"Jalahalli, Bangalore","8,000"
Makeover by Nalini Arun Kumar,"Jalahalli, Bangalore","10,000"
Shivam Beauti Parlour,"Jalahalli, Bangalore","8,000"
Makeover Chaya,"Jalahalli, Bangalore","4,000"
Ishita Makeover,"Jalahalli, Bangalore","8,999"
Makeover by Shilpa Mohan,"Jalahalli, Bangalore","12,000"
Makeover by Athulya,"Jalahalli, Bangalore","8,000"
Makeover with Sandhya Vijay,"Jalahalli, Bangalore","10,000"
Pooja Chowan Makeover,"Jalahalli, Bangalore","10,000"
Makeover with Sahana Gowda,"Jalahalli, Bangalore","10,000"
Makeover by Kaveri,"Jalahalli, Bangalore","10,000"
Sagun Jain Makeup Artist,"Jalahalli, Bangalore","12,000"
Ashwini Mua,"Jalahalli, Bangalore","10,000"
Naziya Banu,"Jalahalli, Bangalore","8,000"
Roja Lovely Makeover,"Jalahalli, Bangalore","12,000"
Diya Honey Makeover,"Jalahalli, Bangalore","15,000"
Flwaless Makeover,"Jalahalli, Bangalore","12,000"
Ritu Dahiya Makeover,"Jalahalli, Bangalore","15,000"
Makeover by Ashwini Murali,"Jalahalli, Bangalore","20,000"
