Artist Name,Artist Location,Price
Smriti makeovers,"Budh Vihar, Delhi","4,999"
Anshi Makeovers,"Budh Vihar, Delhi","25,000"
Goyal Vaishali Makeup Artist,"Budh Vihar, Delhi","3,000"
