Artist Name,Artist Location,Price
Rinky Makeup Artist,"Poonamallee, Chennai","13,000"
Lashes by Divi,"Poonamallee, Chennai","13,000"
Peltops Makeover,"Poonamallee, Chennai","6,000"
Rahiela Makeup Artist,"Poonamallee, Chennai","8,000"
Kokila Makeup Artist,"Poonamallee, Chennai","8,000"
Makeover by Sakthi,"Poonamallee, Chennai","8,000"
Jos Hair And Makeup,"Poonamallee, Chennai","8,000"
Vidhya Makeup Forever Academy,"Poonamallee, Chennai","8,000"
