Artist Name,Artist Location,Price
Shantha Makeup Artist,"Saidapet, Chennai","5,000"
Jamuna Makeup Artist,"Saidapet, Chennai","8,000"
Studio trendz,"Saidapet, Chennai","10,000"
"Rouge Makeover Inc.,","Saidapet, Chennai","15,000"
Priya's Beauty Parlour,"Saidapet, Chennai","8,000"
Redwood Bridal Studio,"Saidapet, Chennai","10,000"
Shree Bhuuvana Makeup Artist,"Saidapet, Chennai","12,000"
Timple Makeup and Hair Stylist,"Saidapet, Chennai","5,000"
She's Bridal Makeover Studio,"Saidapet, Chennai","6,000"
Aara Trendz,"Saidapet, Chennai","5,000"
Bold Blink Artistry,"Saidapet, Chennai","5,000"
Vasanthi Makeover,"Saidapet, Chennai","10,000"
Shes Symphony,"Saidapet, Chennai","8,000"
Veena Makeup Artist,"Saidapet, Chennai","15,000"
Deepa Makeovers,"Saidapet, Chennai","8,000"
AJ makeup,"Saidapet, Chennai","10,000"
