Photographer Name,Photographer Location,Price
The story weavers,"Green Park, Delhi Ncr","1,20,000"
Wedding Mayas,"Green Park, Delhi Ncr","43,000"
Raw Wedding Works,"Green Park, Delhi Ncr","7,000"
