Photographer Name,Photographer Location,Price
Dream In Focus,"Goregaon East, Mumbai","80,000"
Photosynthesis By Aditi,"Goregaon East, Mumbai","1,40,000"
Click Wedding,"Goregaon East, Mumbai","30,000"
Idiot Box Pictures,"Goregaon East, Mumbai","45,000"
Frame Perfect Studios,"Goregaon East, Mumbai","25,000"
Vishal Virkayde Photography,"Goregaon East, Mumbai","2,000"
Deepak Reddy Photography,"Goregaon East, Mumbai","27,000"
