Photographer Name,Photographer Location,Price
AB Photography,"Virar, Mumbai","73,000"
Paracapture Studio,"Virar, Mumbai","23,000"
Unique Photography,"Virar, Mumbai","13,000"
J5J Photography,"Virar, Mumbai","10,000"
Rakesh Photography,"Virar, Mumbai","10,000"
The Knot Shot,"Virar, Mumbai","32,450"
Niraj Patil Photography & Films,"Virar, Mumbai","49,000"
