Photographer Name,Photographer Location,Price
Prakas Photography,"Ayanambakkam, Chennai","30,000"
Thee Sha Studio,"Ayanambakkam, Chennai","40,000"
Raj Isaac Photography,"Ayanambakkam, Chennai","63,000"
