Photographer Name,Photographer Location,Price
The Wed Magic Photography,"Haryana, Delhi","27,000"
Addy Clickz,"Haryana, Delhi","25,000"
A One Studio,"Haryana, Delhi","40,000"
Satpal Studio,"Haryana, Delhi","28,000"
