Photographer Name,Photographer Location,Price
Flying Carpets Productions,"Vasanth Nagar, Bangalore","40,000"
Queens lens,"Vasanth Nagar, Bangalore","2,50,000"
,"Vasanth Nagar, Bangalore","18,000"
