Photographer Name,Photographer Location,Price
Moonlightshots Studio,"Kamla Nagar, Delhi Ncr","50,000"
Sushil Photography & Cinematography,"Kamla Nagar, Delhi Ncr","30,000"
The Wedding Star,"Kamla Nagar, Delhi Ncr","20,000"
Akshay Mehta Photography,"Kamla Nagar, Delhi Ncr","1,00,000"
Weddingflash,"Kamla Nagar, Delhi Ncr","40,000"
Studio C2K,"Kamla Nagar, Delhi Ncr","30,000"
The Wedding Star Videography,"Kamla Nagar, Delhi Ncr",On Request
