Photographer Name,Photographer Location,Price
Trinetra Photography,"Jalahalli, Bangalore","40,000"
Elegance Photography,"Jalahalli, Bangalore","12,000"
VincentVision,"Jalahalli, Bangalore","22,000"
Hanzel Studios,"Jalahalli, Bangalore","23,000"
Sans Wedding and Events Photography,"Jalahalli, Bangalore","26,000"
,"Jalahalli, Bangalore","20,000"
