Photographer Name,Photographer Location,Price
Image Studio,"Gnanapuram, Visakhapatnam","45,000"
Bolem creations,"Gnanapuram, Visakhapatnam","50,000"
Kalpana Photography,"Gnanapuram, Visakhapatnam","85,000"
